model_num,epochs,train,valid,test,conv_criterion
0,510,0.6461126849168716,1.231685512633879,0.8886848832444671,converged
1,325,0.7289783185956454,1.2360272644476857,0.9213900892717454,converged
2,182,0.9576974436121506,1.376694153608054,1.0219564594129615,converged
3,209,0.8977087440211764,1.3070852595163867,0.9711393132933912,converged
4,154,0.9019133052212566,1.34367337898248,0.9299823238091605,converged
5,344,0.7496403779735866,1.2293889616437705,0.9208185272245242,converged
6,300,0.7536261103037186,1.274675475401053,0.9923862833702939,converged
7,214,0.790228966646997,1.255539229895011,0.918579592151949,converged
8,256,0.7624683404611635,1.2866148376572035,0.8716313109397213,converged
9,485,0.6242706554463637,1.1702455861560128,0.8725396316557142,converged
10,397,0.7084668183477983,1.2080012116034384,0.902511541319878,converged
11,271,0.7501803715595974,1.2205571457190452,0.8391951909339405,converged
12,292,0.8161525936803273,1.3500764328833814,0.9812015137861092,converged
13,302,0.734608598384075,1.1728395409915697,0.880395180971575,converged
14,341,0.6982390873074446,1.1816503238993785,0.9359523178846793,converged
15,263,0.7491396007380678,1.3295747545322532,0.912576300255593,converged
16,224,0.792395629822045,1.231304845018188,0.8429000385825967,converged
17,359,0.6856223668334149,1.2642643462054894,0.8699334966086415,converged
18,288,0.7624868186552559,1.202204101520828,0.872651000736264,converged
19,432,0.6710914198177854,1.2082300601077933,0.890029497645629,converged
