model_num,epochs,train,valid,test,conv_criterion
0,41,0.5413922227885112,0.6300051254055568,2.857227173793022,converged
1,49,0.3467745131034089,0.6099387338706099,2.5552324612049246,converged
2,40,0.5842860939946621,0.6342557096191584,2.7569596976428272,converged
3,41,0.5748699784117,0.5868564724214574,2.662892198702823,converged
4,56,0.4865290359273861,0.5349209090818059,2.951258184356597,converged
5,39,0.5542756965002635,0.6229757457125183,2.6618319103956782,converged
6,38,0.5948453501811715,0.6537827760544859,3.0131121585700087,converged
7,38,0.5737608466248554,0.6099768803945754,2.8008856642901385,converged
8,60,0.3480030162194745,0.6124472844298197,3.21333095736128,converged
9,38,0.5266240347350329,0.5473227536557055,2.726894041005396,converged
10,41,0.5418229992048917,0.6050423319286219,2.8570898672031158,converged
11,42,0.4932646111897717,0.5740921158698742,2.8985646566156187,converged
12,52,0.47786827769123247,0.595764079418729,2.9064931120181003,converged
13,45,0.5521289244708125,0.6535410615495288,2.5969637908615524,converged
14,40,0.4539522096217418,0.5538625681573598,2.9307394231948503,converged
15,49,0.48250788754854973,0.6587449060082284,2.624827638062674,converged
16,48,0.5163882892668592,0.6901597097594916,2.887168045468555,converged
17,47,0.5053629156677374,0.5486919169348401,2.975906606271007,converged
18,76,0.2861870701071302,0.5593993860247164,3.1770077400755454,converged
19,57,0.4687957622060283,0.5523670039306279,2.773053646521865,converged
