model_num,epochs,train,valid,test,conv_criterion
0,92,0.37187319291366155,0.6843280530584752,3.1877532001820597,converged
1,44,0.6661514262986095,0.781574354031237,2.5071748034748795,converged
2,47,0.5729110314717082,0.7233545181273467,2.7479282559535365,converged
3,34,0.7571959552996286,0.8846173046484268,2.568412188166537,converged
4,46,0.6567858848205268,0.7973440977297719,2.5813545247793006,converged
5,54,0.630483662504821,0.7794581907862963,2.414466480335027,converged
6,58,0.6156090800333343,0.7155254952725307,2.560979096512927,converged
7,95,0.28031422651858573,0.7489534128916007,2.879762256380013,converged
8,72,0.4460750373809978,0.7694873053355993,2.421034936983711,converged
9,36,0.7450680298889765,0.7940802388717729,2.546513782133082,converged
10,38,0.6799052410190096,0.8356938501805917,2.533322699855738,converged
11,46,0.7157910336413887,0.8936553166220832,2.841194342827321,converged
12,37,0.8474962638037135,0.9329037248288771,2.693288396134646,converged
13,59,0.6099402355377306,0.7874130887169137,2.8740472358483222,converged
14,61,0.6225505192485052,0.8548150820528976,2.587636342597377,converged
15,90,0.32065494491263663,0.72174655628227,3.1088648949584305,converged
16,69,0.6347862238435236,0.8602761810911627,2.861968138068824,converged
17,62,0.6336808726665132,0.699307267084801,2.1625267938908883,converged
18,46,0.5559574746716409,0.7573683148168312,3.5494716677038154,converged
19,56,0.5285042337837825,0.8625889166134134,3.0823540092749613,converged
