model_num,epochs,train,valid,test,conv_criterion
0,50,0.6882172605868596,0.6903842909864389,2.6173365653737903,converged
1,24,1.1768962521967368,1.0214155626966868,2.7947882461940274,converged
2,92,0.5214145889614805,0.5802406306035723,2.7446924795096646,converged
3,68,0.6598794289667363,0.6678560970749342,2.7766668484273334,converged
4,65,0.6653970601426716,0.6147543950310858,2.796854784318977,converged
5,21,1.2245198911521809,0.9938966140701077,2.7725136460185005,converged
6,69,0.752112049850091,0.7109530932544006,2.69535746888725,converged
7,18,1.254639635791758,1.0199425981630723,2.8143297805364687,converged
8,75,0.5600801771958657,0.7412289177349762,2.932374927547936,converged
9,71,0.6813183005344,0.7573088049871882,2.939115287968834,converged
10,60,0.7244148594506324,0.7909498102103943,2.751835565170674,converged
11,75,0.6643159176850194,0.7295889576552937,2.8761830418614682,converged
12,29,1.1866764455199783,0.9846725292953405,2.7572350463787814,converged
13,18,1.2543541275362777,1.0359587726461466,2.789636323591639,converged
14,96,0.5288306618587538,0.7016606684450004,3.1219045033149078,converged
15,86,0.5769395845058287,0.6451445292131385,2.732698622916001,converged
16,75,0.6188098904609363,0.7081433218504618,2.589153240774127,converged
17,49,0.7505429327910728,0.7387703589456818,2.656591476406613,converged
18,21,1.2194731991028491,0.970142945797931,2.7559557536376618,converged
19,67,0.5894816098688453,0.7386957334009616,2.6597183072575055,converged
