model_num,epochs,train,valid,test,conv_criterion
0,54,0.5169985324952925,0.6174451551424344,2.7318507079297296,converged
1,52,0.49434386246193085,0.5370671443410828,2.8416319488853663,converged
2,46,0.41900363256135653,0.5487313234263679,2.7843896710870957,converged
3,50,0.5095734799146164,0.5994525207142479,2.6528847536880393,converged
4,55,0.4426333578609393,0.510768618720095,2.606408186622995,converged
5,56,0.48700008842648207,0.5445877467582851,2.612527601223344,converged
6,94,0.3303956621633424,0.5582422584133898,2.781120099952877,converged
7,62,0.3316041548018495,0.6180669030342975,2.743796836832884,converged
8,48,0.501264452541456,0.6381090650574631,2.7654480311387175,converged
9,67,0.35984966507092986,0.549702336056065,2.7103177904880837,converged
10,59,0.5682374177477602,0.7052100417917476,2.6103337423374398,converged
11,66,0.2841193949623918,0.5761909354259973,3.208661735866754,converged
12,41,0.5439637515347797,0.6232048826247127,3.1766737144413377,converged
13,62,0.2887132868160848,0.6245104852938864,2.8788145253716517,converged
14,53,0.4711099236588035,0.5767843163705249,2.9899953012862484,converged
15,56,0.4262569723837644,0.5006687471390914,2.3709055908449397,converged
16,47,0.540140045580802,0.5732007185748806,2.495142897270741,converged
17,49,0.5019242435810355,0.6551059316245144,2.5407520970083253,converged
18,44,0.5902372680502921,0.6041393139343368,2.7757293061369865,converged
19,48,0.5349038079660386,0.6208738982125024,2.474085502740527,converged
