model_num,epochs,train,valid,test,conv_criterion
0,170,1.1613658681142613,1.201236592774224,1.6514744955501388,converged
1,123,1.180887085894055,1.3246304456338887,1.7577966895830528,converged
2,159,1.327520433497738,1.3865268450267756,1.9826368785185737,converged
3,304,0.9966700892504463,1.3611415869027448,1.9033816656912508,converged
4,186,1.248422891522038,1.3808311894253646,1.8268961041821472,converged
5,261,1.0735287609082136,1.3480918070813535,1.5530762669279765,converged
6,228,1.069787345539908,1.3156361239331447,1.6979671472823434,converged
7,323,1.0802126337338347,1.383185446550574,1.5733529950200293,converged
8,190,1.1802355916886946,1.2988961519584088,1.6752113739622831,converged
9,146,1.1521537582312151,1.2754122865726358,1.5616509732667667,converged
10,140,1.2431594348725878,1.3136831408712137,1.7691671539811882,converged
11,188,1.0666882870826027,1.29723621730422,1.7432824120084804,converged
12,158,1.257296497605271,1.4032930139221642,1.7935147242811182,converged
13,196,1.1328689990921734,1.29230187028539,1.5633536373988743,converged
14,402,0.9643198465863468,1.3022304452096867,1.808176493923245,converged
15,276,0.988726486254967,1.3071608659113345,1.4746446327636722,converged
16,221,1.2044960370496918,1.376062330386012,2.0253772817904134,converged
17,217,1.0491048298979582,1.2520406274242146,1.5731105421740066,converged
18,98,1.347136340595945,1.5242299557335999,2.024181388099613,converged
19,254,1.054532286995254,1.3303550380275364,1.7502277184414239,converged
