model_num,epochs,train,valid,test,conv_criterion
0,192,0.7599862714277866,0.6786588691602264,2.3428003314630805,converged
1,152,0.8425739648926196,0.6805419223126751,2.414995582176688,converged
2,317,0.6632235285238249,0.6344016432460265,2.423293038510199,converged
3,448,0.5963025648280498,0.653985965253329,2.3647314420483103,converged
4,195,0.7984973537917975,0.6703710724151891,2.545369630215707,converged
5,239,0.6744655707225793,0.6172590787527129,2.5201402143476916,converged
6,141,0.8452979568350661,0.6922948381995367,2.3966515864280113,converged
7,246,0.6979111253465269,0.6167899719607066,2.431921189289904,converged
8,265,0.7316063137695903,0.6392440366911506,2.4178384611465806,converged
9,327,0.6018956771686248,0.6502288514840275,2.4733628050942347,converged
10,375,0.6233881124324356,0.6349989493262432,2.44141126793125,converged
11,262,0.7038103737349861,0.6947784762726935,2.491178126069692,converged
12,272,0.7075032968860476,0.6167701265769203,2.313445950981523,converged
13,186,0.8197609094683875,0.7140380212339107,2.4745493790709676,converged
14,198,0.757149544014605,0.686185044747605,2.3546953065668292,converged
15,272,0.7066681871206161,0.6893511830043704,2.573854530767119,converged
16,325,0.6847487498055925,0.6573284465567649,2.34985986299163,converged
17,378,0.6622320551098413,0.5768339944525894,2.4285132170421244,converged
18,361,0.6491293231087978,0.6662798174411975,2.6534697022907467,converged
19,270,0.6776243668812874,0.6729189543184141,2.622623380226344,converged
