model_num,epochs,train,valid,test,conv_criterion
0,317,0.6586975523693791,1.0331732703861611,1.1096827158647287,converged
1,373,0.5765942928697665,1.0939538474854054,0.968562996491522,converged
2,427,0.6602945631739939,1.0226692026171376,0.9318537135171541,converged
3,456,0.5338745189425221,0.9906035376040488,0.9955214858516341,converged
4,370,0.5843248131371155,1.0016108186634258,0.8683507723349215,converged
5,136,0.8938089077146374,1.2641284130570476,0.9942110615227516,converged
6,380,0.6408380305904556,1.0242278532890614,0.844112914101287,converged
7,466,0.6063527786569063,0.9326564527528435,0.9449027967439637,converged
8,449,0.5183120653640707,0.9534582769705583,0.984120359532045,converged
9,435,0.5718894752613177,0.9398557185853643,0.9281094864209043,converged
10,357,0.5348459026835478,0.9597828537899528,0.9406429046190183,converged
11,308,0.711359960423453,1.1205377301469184,0.9903625635311238,converged
12,400,0.5441014881215619,1.0361927095353904,1.0113852445016733,converged
13,275,0.8291159996092633,1.1393135661539187,0.8862968986216782,converged
14,287,0.6593467868255521,1.005036444800963,0.9293485828900918,converged
15,517,0.4531373321197416,0.984554042111428,0.9566115354204374,converged
16,286,0.6685211343107202,1.1102977695411158,0.9698499002167299,converged
17,380,0.6413897667006928,0.9485083447557817,0.848262582071808,converged
18,258,0.6841869927087161,0.9918509420932883,0.8084634303532234,converged
19,431,0.5086754966528411,0.9650129769508297,0.8949940630567255,converged
