model_num,epochs,train,valid,test,conv_criterion
0,352,0.6943453524126039,0.9901246350318383,1.051984445428431,converged
1,146,0.9585715580764083,1.0089954891266928,1.1397651635414938,converged
2,536,0.5699769049535198,0.9638468255742023,1.2221623017839742,converged
3,557,0.6327125398702563,0.9747853319487503,1.22076276755625,converged
4,309,0.7057481666170585,0.9521964066167175,1.1014433339248628,converged
5,307,0.7607013101786751,0.9562924782089431,1.2287337623520835,converged
6,576,0.5260045084466924,0.9218708508693225,0.9399761423925538,converged
7,299,0.7279204689966927,0.9322163257235275,1.193920350154392,converged
8,328,0.7516153460466761,1.034418370938886,1.0017569443423877,converged
9,292,0.7702218416864975,1.0066593650694602,1.133263426619045,converged
10,256,0.7825508228699178,1.040936128604476,1.0693295017388638,converged
11,313,0.7203925325667354,0.9703460315411263,1.2478149911504008,converged
12,315,0.717282103685363,0.9305922933251455,1.0616376947383301,converged
13,311,0.7026393371303498,1.0101676112621811,1.0955416800950353,converged
14,395,0.6599947670923174,0.9246945864698064,1.0700067406768312,converged
15,352,0.6529014885725855,0.9213002384588054,0.9881768735699854,converged
16,290,0.778901879460265,1.016036759473112,1.1301764972181105,converged
17,625,0.5683942404316926,0.9583581931917607,0.9176700539365918,converged
18,324,0.6848380604194282,0.9489259727190514,1.2331008845872333,converged
19,222,0.8074655337106454,1.044297884211465,1.0652009652836176,converged
