model_num,epochs,train,valid,test,conv_criterion
0,207,0.8859206213032597,0.967212591179208,1.0811330888290138,converged
1,236,0.8175412366197331,0.8969254374192897,1.114673937169026,converged
2,209,0.864644434186645,0.8979923747942371,1.0427128244390904,converged
3,219,0.8936862398944185,0.9129512013212593,1.1037849037901988,converged
4,447,0.8427630483080698,1.0067145837284555,1.1223841314590521,converged
5,295,0.8020965037653222,0.8958829037917719,0.9480447816892693,converged
6,226,0.8172520473917114,0.8286587313638616,1.1096180722083862,converged
7,389,0.7262077411131692,0.8680435053218067,0.9987188605479334,converged
8,431,0.7032465419285814,0.8550530687345197,0.931050706086038,converged
9,235,0.7745142795402709,0.9218546013659034,1.0175516649284984,converged
10,368,0.6983851908156883,0.8617503194816455,0.9890178047359438,converged
11,280,0.7572179463698526,0.883753225131028,0.9766704236405171,converged
12,416,0.7627246119345644,0.8648360962773748,1.123081787885578,converged
13,194,0.8890114250378067,0.962649026958872,1.2123314109789984,converged
14,287,0.7763250744375926,0.9476221755271025,0.9842858407406159,converged
15,338,0.7560061875452252,0.932618653932377,1.1029206875852902,converged
16,283,0.7586775316195812,0.7990524609202077,1.0174098745566156,converged
17,240,0.7881172966697549,0.8722719839812014,0.9362960537770227,converged
18,267,0.8182306994255071,0.846063045166994,0.950873921218588,converged
19,346,0.7268114692685809,0.7422571489531591,0.9458797034791016,converged
