model_num,epochs,train,valid,test,conv_criterion
0,216,0.8812840047433538,1.047645511869993,1.309360291205328,converged
1,288,0.8790444680378592,0.9287733025520162,1.3507668042875867,converged
2,232,0.9501498657798053,1.0799810943610997,1.2508798537103103,converged
3,609,0.656320327324112,0.9548783162478157,1.2072066296091188,converged
4,198,0.9465712782838768,1.024266839762496,1.3442490813856498,converged
5,167,1.048714383303814,0.993156746595293,1.381250842860059,converged
6,206,0.9021695415872123,1.053201383160855,1.2360185502857686,converged
7,254,0.8294149097611786,1.0435711040187101,1.288444066782983,converged
8,328,0.7669018291595238,1.0068612194014164,1.2298433827806876,converged
9,252,0.9666922722265944,1.0660750870475006,1.391942419026466,converged
10,277,0.8105342733885165,0.9971028795553332,1.2318015329109193,converged
11,223,0.9604825383085417,1.0455530758639784,1.327380692881918,converged
12,285,0.819550347986352,1.0402638835688753,1.2268576661285635,converged
13,279,0.8243392318794133,1.0123756593229454,1.2416335330888524,converged
14,217,0.914111062456159,1.0115092655753337,1.2558479958679714,converged
15,208,1.0321795008430388,1.0880725462194232,1.3064953482986574,converged
16,398,0.7992435315125818,0.9705227667688754,1.3614050971096572,converged
17,353,0.8821194761115151,1.0955508776481873,1.421505085776061,converged
18,265,0.8667668441805553,1.0240844580149313,1.3533764165187556,converged
19,330,0.8124667498514937,1.0181258694733046,1.267016538850068,converged
