model_num,epochs,train,valid,test,conv_criterion
0,197,0.9766091777912143,1.382759511056838,0.9012355181421006,converged
1,236,0.9158784699173721,1.4219502265147221,0.959082849332687,converged
2,213,0.9215868407457034,1.2515769489812054,0.9386891315572167,converged
3,260,0.8907574295583941,1.2517611364375376,1.0711319978171656,converged
4,160,1.0521360464313525,1.3175300232530802,0.9454446057884405,converged
5,323,0.8839777754777493,1.3026711151188148,1.0310708249182752,converged
6,463,0.7877890710119997,1.2731205081638706,0.8793344411365236,converged
7,216,0.9411704116700179,1.1734902517174475,1.0055668666739315,converged
8,430,0.7855554939516667,1.2953824191384105,0.9615333312212871,converged
9,290,0.8827778533789443,1.2683730390174996,1.101775533530482,converged
10,151,1.0630761189649385,1.3385763529441816,0.9763640774369788,converged
11,187,0.9799273122035183,1.2946278068125747,0.9681621658791426,converged
12,170,0.9960427726701275,1.2385552190761353,0.9791541603216024,converged
13,307,0.8849666797058222,1.222255895774059,0.9848587903503274,converged
14,206,0.9681588302691491,1.3092468651556532,0.9550237066161711,converged
15,193,0.9702768576526434,1.3079224548711466,0.9222227443182948,converged
16,293,0.9189335211138058,1.2893636519262428,0.9016940471198923,converged
17,232,0.9799989359851298,1.2649480364305346,0.8882590962013299,converged
18,135,1.0477720842367022,1.3545381938243584,1.0432893630475657,converged
19,205,0.9583678373297433,1.3092032505344597,0.9634557468930111,converged
