model_num,epochs,train,valid,test,conv_criterion
0,320,0.755412775288195,0.9122575370504542,2.2406016418043873,converged
1,313,0.7915876035743713,0.8652049054752763,2.1264209307104758,converged
2,254,0.7356567968374138,0.8110310331773065,2.4341453972254454,converged
3,206,0.9542574593839255,0.9878331344903372,2.203648856731357,converged
4,189,0.8631520428142305,0.8784461260231645,2.258696464218956,converged
5,226,0.8590332880382838,0.8964032445084862,2.235954467882584,converged
6,158,0.9375440194144856,0.9589336935290234,2.240799967047128,converged
7,193,0.8559327263215739,0.9774496301841863,2.154930480591415,converged
8,310,0.7463626978221433,0.8938107444863514,2.2494248301170234,converged
9,172,0.9009160825929979,0.9567747550817393,2.3374627589732477,converged
10,138,1.0270342814058824,0.977176855777876,2.4548900404122347,converged
11,251,0.7533608008488352,0.9667769755597552,2.1830124335691523,converged
12,331,0.6771848257997848,0.8525559644186194,2.1667302763974194,converged
13,276,0.8649750033768056,0.9363295707482501,2.3207172670990692,converged
14,392,0.6666392778803893,0.8706020933928971,2.1313344617625503,converged
15,205,0.9706069831189993,1.0279884227221754,2.24343694098051,converged
16,265,0.7928606394197899,0.8404151520369542,2.2058605331998544,converged
17,280,0.7067013190198171,0.8973333346688576,2.2143545133414713,converged
18,139,1.0277777865556879,0.9733516533166681,2.4253924892527,converged
19,109,1.003631164169391,0.9750067463297034,2.380132294909926,converged
