model_num,epochs,train,valid,test,conv_criterion
0,451,1.0134229622245363,1.1620475090092117,1.5583717427088684,converged
1,452,0.8802873711447718,1.1381503867720832,1.4547254109836298,converged
2,600,0.9223371616729651,1.1999049997845914,1.4429513207562912,converged
3,412,0.8884458094931815,1.188741991419853,1.6182280518060632,converged
4,679,0.7588353375070755,0.9986737057675985,1.5157024627938118,converged
5,277,1.0014309903074312,1.2833871336305867,1.7781515551390745,converged
6,365,0.9895907675671465,1.285107308680465,1.6658311447452416,converged
7,456,0.8950558276440922,1.1897103688794723,1.5109437947312134,converged
8,437,0.9422119987115336,1.1786346707049649,1.47774290379832,converged
9,602,0.8597246128826533,1.0956710930115918,1.5315305445591771,converged
10,716,0.8524396802585044,1.2153985675769505,1.360161771950388,converged
11,361,0.9935778008974683,1.2364605626519165,1.6061180461067037,converged
12,378,1.1970385290887564,1.3261658500403033,1.755521754856374,converged
13,628,0.7980014153731575,1.2272391067286403,1.4277651716269013,converged
14,437,0.8779168077114237,1.1467381095450222,1.4552580150507608,converged
15,631,0.8904045285066403,1.1757111077487647,1.5194309186829638,converged
16,535,0.9784391476650484,1.2408610690094148,1.464126465995983,converged
17,556,0.9044057125616629,1.1344240207172975,1.3716491870130818,converged
18,545,0.8063885222910996,1.1084382028877737,1.4204471246873198,converged
19,514,0.9212107007536592,1.1594005670477527,1.578444301802776,converged
