model_num,epochs,train,valid,test,conv_criterion
0,297,0.8006920101440427,1.1377697758485268,1.5539843325377847,converged
1,237,0.8665825037354701,1.2655095705753043,1.57540043858688,converged
2,326,0.7948429028398857,1.1629489842038436,1.4789610122803953,converged
3,262,0.8218785233828094,1.2156489469482166,1.4933958996499126,converged
4,451,0.7241691626628817,1.1445924679525639,1.5121915885822963,converged
5,381,0.7523627054385987,1.1787394677491239,1.4116040171922781,converged
6,651,0.6211444423868924,1.0872998394868307,1.3690492418597247,converged
7,201,0.8985178651323344,1.2261393672851668,1.5090881881263993,converged
8,441,0.6978122837095434,1.051893659806673,1.4004108737282148,converged
9,279,0.830130525774454,1.1504749366300555,1.4791595600107734,converged
10,217,0.9873191493167808,1.266388163731428,1.518673842500206,converged
11,443,0.7255476384338544,1.081639161296769,1.305633918677597,converged
12,348,0.7534082563783467,1.1090381779562055,1.4064412252197105,converged
13,512,0.6809307999282306,1.1076152894470868,1.4267793908180104,converged
14,194,0.9753040138529279,1.2289175261727585,1.5864975990321466,converged
15,217,0.9237107850725876,1.1681074865870318,1.571046789128008,converged
16,328,0.7691815219726279,1.1099527838131051,1.4747929449679207,converged
17,307,0.7789826604939146,1.1465083512691772,1.4430051298063153,converged
18,332,0.7613710121923919,1.1785468490563253,1.4636040292209418,converged
19,564,0.6705310384161328,1.147451180101566,1.442185016053821,converged
